datetime,tempmax,tempmin,humidity,windspeed,precip
2014-02-14,26.3,7.4,60,25.2,0.0
2014-02-15,21.6,5.1,53,18.7,0.0
2014-02-16,22.9,11.4,88,18.8,0.0
2014-02-17,24.0,14.9,73,19.1,0.0
2014-02-18,25.0,14.2,69,20.1,0.2
2014-02-19,25.2,15.5,81,23.8,0.0
2014-02-20,27.4,13.3,58,24.9,0.0
2014-02-21,19.6,6.2,34,17.6,0.0
2014-02-22,23.3,6.6,62,22.7,0.0
2014-02-23,26.5,14.7,72,16.3,0.0
2014-02-24,21.6,11.9,76,16.0,0.1
2014-02-25,21.0,11.1,94,18.5,2.7
2014-02-26,10.7,2.6,67,29.6,4.0
2014-02-27,13.2,-0.7,51,15.1,0.0
2014-02-28,26.2,6.0,64,20.6,0.0
2014-03-01,26.9,12.1,80,21.4,0.0
2014-03-02,22.2,-0.3,86,31.6,5.3
2014-03-03,5.4,-4.8,50,27.9,0.9
2014-03-04,7.9,-1.2,70,13.5,20.0
2014-03-05,12.6,2.8,74,11.9,0.3
2014-03-06,15.4,6.4,72,16.0,0.0
2014-03-07,19.0,4.0,71,21.3,0.0
2014-03-08,16.1,7.2,90,21.6,15.0
2014-03-09,12.1,4.9,73,21.0,2.0
2014-03-10,20.7,7.2,81,16.3,2.4
2014-03-11,25.1,12.6,76,19.2,0.1
2014-03-12,17.2,8.3,41,33.3,0.0
2014-03-13,17.5,3.8,48,18.8,0.0
2014-03-14,22.1,7.9,75,20.1,0.0
2014-03-15,23.0,15.9,87,15.9,3.2
2014-03-16,16.8,8.1,62,33.2,0.0
2014-03-17,18.2,5.2,45,23.9,0.2
2014-03-18,25.4,9.1,57,24.8,0.0
2014-03-19,19.8,10.6,50,24.2,0.0
2014-03-20,22.0,6.1,53,11.6,0.0
2014-03-21,24.9,11.6,74,28.5,0.0
2014-03-22,25.5,16.0,83,16.7,0.0
2014-03-23,16.9,11.8,71,29.0,0.8
2014-03-24,18.7,10.0,66,11.5,0.0
2014-03-25,19.8,6.9,56,21.1,0.0
2014-03-26,17.5,11.3,68,33.5,2.5
2014-03-27,26.8,15.8,84,25.0,1.7
2014-03-28,27.7,18.2,77,16.8,1.2
2014-03-29,24.2,11.8,46,19.5,0.0
2014-03-30,25.3,8.9,50,23.1,0.0
2014-03-31,27.7,14.0,69,26.0,0.0
2014-04-01,28.6,17.1,79,22.4,0.7
2014-04-02,27.0,20.7,80,35.3,0.8
2014-04-03,28.0,21.2,77,25.2,0.0
2014-04-04,21.3,12.6,35,28.1,0.0
2014-04-05,19.1,12.5,45,15.6,2.4
2014-04-06,15.1,10.7,84,20.9,23.4
2014-04-07,22.1,6.8,76,17.4,3.1
2014-04-08,22.8,10.7,51,27.7,0.0
2014-04-09,26.6,8.5,49,20.4,0.0
2014-04-10,28.5,14.2,61,28.4,0.0
2014-04-11,28.7,15.0,67,22.7,0.0
2014-04-12,29.1,17.2,69,27.2,0.0
2014-04-13,26.4,19.0,83,24.4,1.0
2014-04-14,21.4,11.5,58,35.8,6.2
2014-04-15,16.9,6.1,32,23.0,0.0
2014-04-16,21.6,5.8,50,22.6,0.0
2014-04-17,19.8,12.6,78,15.5,2.2
2014-04-18,22.9,14.6,73,12.3,0.5
2014-04-19,26.1,11.6,62,15.9,0.0
2014-04-20,23.7,15.0,76,16.9,0.5
2014-04-21,27.0,16.4,77,18.7,0.0
2014-04-22,28.6,15.2,68,13.8,0.0
2014-04-23,29.8,15.4,67,23.0,0.0
2014-04-24,31.7,18.6,60,23.2,0.0
2014-04-25,30.4,15.1,50,16.8,0.0
2014-04-26,27.4,18.8,77,23.1,0.5
2014-04-27,35.1,21.8,58,23.6,0.0
2014-04-28,32.7,18.9,29,15.1,0.0
2014-04-29,27.9,17.0,25,27.7,0.0
2014-04-30,23.2,14.5,30,23.6,0.0
2014-05-01,23.6,10.2,37,9.9,0.0
2014-05-02,26.5,12.7,33,10.9,0.0
2014-05-03,32.4,15.1,26,19.5,0.0
2014-05-04,31.7,17.5,27,22.0,0.0
2014-05-05,32.2,16.3,55,23.8,0.0
2014-05-06,31.4,17.4,67,25.5,0.0
2014-05-07,31.3,20.3,66,26.6,0.0
2014-05-08,26.3,22.6,88,23.8,13.0
2014-05-09,26.4,22.0,87,19.5,5.3
2014-05-10,30.1,18.0,75,17.8,0.0
2014-05-11,31.5,20.7,72,27.1,0.0
2014-05-12,28.6,21.3,86,28.0,46.4
2014-05-13,20.9,13.8,78,23.2,48.3
2014-05-14,21.8,12.4,58,23.8,2.0
2014-05-15,25.7,9.4,54,19.3,0.0
2014-05-16,27.5,15.8,49,23.1,0.0
2014-05-17,27.5,15.3,63,25.0,0.0
2014-05-18,27.3,16.9,70,23.1,0.0
2014-05-19,28.3,17.4,70,23.8,0.0
2014-05-20,29.5,19.5,70,22.4,0.0
2014-05-21,29.3,20.1,70,21.6,0.0
2014-05-22,28.7,19.6,73,18.7,1.3
2014-05-23,27.8,20.1,72,20.1,0.2
2014-05-24,28.4,19.4,77,19.0,1.5
2014-05-25,30.1,21.1,69,20.0,0.2
2014-05-26,27.7,20.9,89,16.9,45.1
2014-05-27,23.3,20.9,97,14.9,49.3
2014-05-28,26.7,19.5,79,18.1,6.8
2014-05-29,29.0,17.6,72,10.6,0.0
2014-05-30,30.9,18.9,69,9.5,0.0
2014-05-31,29.7,20.7,74,10.8,0.0
2014-06-01,29.2,20.2,77,16.5,1.2
2014-06-02,30.1,21.4,75,15.7,0.3
2014-06-03,30.4,21.4,76,13.5,0.5
2014-06-04,29.4,21.8,76,18.4,0.0
2014-06-05,30.7,22.0,75,19.9,0.0
2014-06-06,30.6,22.6,73,20.5,0.0
2014-06-07,31.3,22.3,71,20.9,0.0
2014-06-08,31.3,23.5,72,23.9,1.5
2014-06-09,30.1,21.1,85,20.0,44.0
2014-06-10,30.6,18.4,68,15.9,0.0
2014-06-11,32.6,18.1,71,15.9,0.0
2014-06-12,32.8,23.1,77,22.8,5.0
2014-06-13,30.2,20.8,83,11.5,14.9
2014-06-14,30.8,22.6,74,21.3,0.0
2014-06-15,31.8,23.1,72,21.4,0.0
2014-06-16,31.7,23.4,72,20.9,1.0
2014-06-17,32.1,24.3,69,23.0,0.0
2014-06-18,31.7,24.0,72,20.7,0.8
2014-06-19,31.7,24.6,65,17.8,0.1
2014-06-20,30.7,22.4,66,12.5,0.0
2014-06-21,31.1,22.6,72,16.5,0.1
2014-06-22,29.7,23.5,82,16.5,10.2
2014-06-23,30.5,22.8,83,16.0,7.9
2014-06-24,31.5,22.8,76,15.8,0.5
2014-06-25,28.8,22.6,88,15.9,3.9
2014-06-26,29.2,21.6,84,18.1,2.0
2014-06-27,30.5,23.2,77,23.4,0.7
2014-06-28,32.0,24.5,73,24.1,0.1
2014-06-29,32.5,24.6,72,25.6,0.0
2014-06-30,33.3,24.2,70,24.4,0.0
2014-07-01,33.3,23.3,68,20.6,0.0
2014-07-02,33.6,21.0,68,12.0,0.0
2014-07-03,32.7,22.4,74,20.6,2.8
2014-07-04,31.6,22.7,76,14.7,0.7
2014-07-05,31.7,21.7,75,18.4,0.2
2014-07-06,33.3,21.9,70,14.5,0.1
2014-07-07,33.6,23.7,59,17.7,0.0
2014-07-08,34.5,23.1,61,18.7,0.2
2014-07-09,34.9,23.3,52,18.6,0.0
2014-07-10,33.5,22.0,56,22.5,0.0
2014-07-11,33.3,23.0,61,17.4,0.0
2014-07-12,34.5,20.4,58,11.8,0.0
2014-07-13,35.1,23.6,56,11.9,0.0
2014-07-14,35.7,24.8,53,13.8,0.0
2014-07-15,32.2,25.0,61,18.1,0.3
2014-07-16,32.4,23.5,74,18.2,8.4
2014-07-17,31.3,25.0,75,17.6,4.5
2014-07-18,25.0,22.1,88,16.3,28.8
2014-07-19,27.8,21.4,78,10.0,0.2
2014-07-20,31.8,22.0,76,11.9,0.0
2014-07-21,33.5,24.6,73,9.5,0.0
2014-07-22,33.8,23.4,68,10.0,0.0
2014-07-23,32.7,22.9,70,12.6,0.0
2014-07-24,32.8,24.8,65,11.0,0.0
2014-07-25,33.7,24.2,61,16.0,0.0
2014-07-26,36.5,24.9,59,21.0,0.0
2014-07-27,35.9,24.5,59,18.8,0.0
2014-07-28,35.2,24.8,55,15.1,0.0
2014-07-29,34.3,25.0,63,18.3,0.7
2014-07-30,35.2,24.2,54,19.8,0.0
2014-07-31,33.7,24.7,63,18.9,0.0
2014-08-01,30.9,23.2,61,16.1,0.0
2014-08-02,30.2,21.4,62,15.3,0.0
2014-08-03,32.6,21.9,60,18.4,0.0
2014-08-04,32.9,23.1,62,14.8,0.0
2014-08-05,34.1,23.1,59,13.7,0.0
2014-08-06,34.4,24.6,56,18.8,0.0
2014-08-07,36.7,25.5,56,18.0,0.0
2014-08-08,37.3,25.8,55,18.3,0.0
2014-08-09,36.4,25.6,54,17.2,0.0
2014-08-10,36.9,25.8,55,16.6,0.0
2014-08-11,35.3,26.8,63,12.7,6.6
2014-08-12,35.3,24.8,59,10.8,0.5
2014-08-13,34.3,21.6,42,15.1,0.0
2014-08-14,35.0,22.6,47,13.8,0.0
2014-08-15,35.9,24.4,54,15.6,0.0
2014-08-16,37.5,25.5,54,20.7,0.0
2014-08-17,35.6,26.4,54,18.1,0.0
2014-08-18,35.9,26.1,60,19.1,0.0
2014-08-19,35.1,25.5,58,23.7,0.0
2014-08-20,36.6,25.5,61,23.3,0.1
2014-08-21,37.5,26.6,56,22.7,0.0
2014-08-22,37.7,25.3,54,21.2,0.3
2014-08-23,36.7,24.0,55,18.9,0.0
2014-08-24,36.5,25.0,56,16.6,0.0
2014-08-25,36.7,25.7,52,15.3,0.0
2014-08-26,36.8,26.4,51,16.9,0.0
2014-08-27,35.6,26.1,51,14.0,0.0
2014-08-28,34.3,24.8,66,19.1,0.6
2014-08-29,35.3,25.1,64,17.5,0.1
2014-08-30,34.3,24.2,64,16.1,0.4
2014-08-31,34.3,24.9,66,20.3,0.2
2014-09-01,36.3,25.2,63,20.4,0.0
2014-09-02,35.6,25.7,64,22.0,0.4
2014-09-03,36.4,25.0,58,22.3,0.0
2014-09-04,34.0,24.9,68,20.7,2.2
2014-09-05,35.2,24.1,65,20.1,0.2
2014-09-06,34.6,24.6,59,10.5,0.0
2014-09-07,31.7,24.7,68,8.7,0.7
2014-09-08,34.0,23.8,63,10.7,0.0
2014-09-09,35.9,25.0,58,20.5,0.0
2014-09-10,35.0,25.2,60,20.8,0.0
2014-09-11,36.0,25.7,58,17.0,0.0
2014-09-12,34.1,19.0,68,23.2,3.8
2014-09-13,20.3,17.4,76,21.4,2.6
2014-09-14,24.6,19.4,71,12.0,0.0
2014-09-15,29.1,21.2,72,11.3,0.0
2014-09-16,33.4,22.8,78,13.9,11.5
2014-09-17,31.6,23.8,86,11.7,9.0
2014-09-18,29.0,23.0,87,12.9,17.3
2014-09-19,28.3,23.4,91,12.4,15.0
2014-09-20,29.9,22.7,85,13.5,1.7
2014-09-21,30.8,21.5,72,12.1,0.0
2014-09-22,30.9,20.4,69,12.7,0.1
2014-09-23,28.1,19.3,56,10.3,0.0
2014-09-24,27.9,15.5,60,10.1,0.0
2014-09-25,27.8,16.7,74,16.1,2.4
2014-09-26,28.3,19.6,85,11.1,4.6
2014-09-27,26.4,20.3,83,9.8,4.6
2014-09-28,29.4,19.2,71,11.9,0.0
2014-09-29,29.8,19.3,65,9.2,0.0
2014-09-30,30.4,20.5,66,13.7,0.0
2014-10-01,31.7,21.3,74,16.9,0.0
2014-10-02,32.5,23.9,73,24.6,0.2
2014-10-03,28.9,19.0,42,18.7,0.0
2014-10-04,25.7,15.6,47,14.5,0.0
2014-10-05,29.2,16.2,65,20.2,0.0
2014-10-06,30.0,21.7,75,16.2,0.0
2014-10-07,32.9,21.1,71,18.1,0.0
2014-10-08,31.9,23.0,71,17.7,0.0
2014-10-09,31.3,23.1,73,20.9,0.2
2014-10-10,32.5,22.8,72,20.5,0.0
2014-10-11,24.8,17.7,77,19.6,5.9
2014-10-12,23.0,17.4,80,25.2,2.2
2014-10-13,23.8,16.7,63,33.4,12.4
2014-10-14,24.6,13.0,45,18.1,0.0
2014-10-15,28.9,13.5,49,13.0,0.0
2014-10-16,29.4,15.3,44,19.7,0.0
2014-10-17,29.6,15.6,64,15.4,0.0
2014-10-18,28.9,17.9,72,12.0,0.0
2014-10-19,26.8,18.4,70,12.6,0.0
2014-10-20,26.8,16.9,69,11.1,0.0
2014-10-21,27.5,15.3,61,11.9,0.0
2014-10-22,27.4,15.9,62,11.2,0.5
2014-10-23,27.4,17.0,64,9.3,0.0
2014-10-24,28.8,16.6,61,10.8,0.0
2014-10-25,30.3,17.7,60,10.7,0.0
2014-10-26,29.5,17.5,61,18.3,0.0
2014-10-27,29.5,17.9,63,22.6,0.0
2014-10-28,26.9,18.5,73,18.4,0.1
2014-10-29,25.1,20.0,75,14.8,2.0
2014-10-30,26.5,16.2,74,9.4,0.0
2014-10-31,23.7,14.6,51,21.3,3.6
2014-11-01,19.1,9.5,48,12.7,0.0
2014-11-02,23.1,9.6,56,21.1,0.0
2014-11-03,25.3,16.6,63,25.9,0.0
2014-11-04,25.5,14.3,72,26.1,6.1
2014-11-05,14.3,13.1,95,20.2,26.5
2014-11-06,17.5,13.7,74,17.9,4.4
2014-11-07,19.2,11.2,54,11.2,0.0
2014-11-08,22.0,9.8,68,18.4,0.0
2014-11-09,21.7,7.6,60,16.1,0.0
2014-11-10,24.1,11.0,66,25.5,0.0
2014-11-11,18.1,7.1,59,28.0,0.0
2014-11-12,9.3,3.4,44,25.3,0.0
2014-11-13,5.2,1.3,36,25.6,0.0
2014-11-14,7.1,-0.3,44,9.8,0.0
2014-11-15,9.5,2.7,63,8.7,0.0
2014-11-16,16.2,3.3,80,27.2,0.8
2014-11-17,9.6,-0.4,43,27.1,0.0
2014-11-18,12.0,0.9,47,14.7,0.0
2014-11-19,18.8,4.2,65,20.1,0.0
2014-11-20,19.5,9.1,90,20.1,0.8
2014-11-21,21.7,16.1,94,20.3,3.2
2014-11-22,19.5,14.9,95,29.0,37.0
2014-11-23,25.1,14.4,63,25.2,0.0
2014-11-24,16.4,7.7,49,24.5,0.0
2014-11-25,17.6,4.4,57,13.0,0.0
2014-11-26,21.5,7.2,51,19.2,0.0
2014-11-27,15.8,6.8,60,15.0,0.0
2014-11-28,20.6,6.1,74,22.3,0.0
2014-11-29,23.7,12.8,75,30.2,0.0
2014-11-30,24.9,17.7,78,26.3,0.2
2014-12-01,17.4,6.2,70,23.1,1.2
2014-12-02,10.3,4.8,57,16.3,0.0
2014-12-03,15.4,9.4,80,10.2,0.2
2014-12-04,18.3,14.7,94,15.3,0.1
2014-12-05,24.2,16.6,85,20.9,0.0
2014-12-06,17.4,13.1,80,17.4,0.0
2014-12-07,13.9,11.2,80,13.4,0.5
2014-12-08,17.4,6.3,78,10.5,0.0
2014-12-09,19.0,5.7,82,9.0,0.0
2014-12-10,17.4,10.1,73,12.0,0.3
2014-12-11,20.0,13.3,81,14.3,1.9
2014-12-12,21.1,14.5,81,19.8,0.8
2014-12-13,21.4,12.4,81,16.4,0.0
2014-12-14,23.5,15.6,83,27.0,1.4
2014-12-15,21.6,11.0,64,16.5,0.0
2014-12-16,15.4,8.3,49,19.5,0.0
2014-12-17,14.5,9.0,72,11.4,3.2
2014-12-18,16.8,10.7,89,15.2,1.4
2014-12-19,13.9,8.7,88,18.7,19.5
2014-12-20,12.5,9.0,78,14.6,0.0
2014-12-21,14.3,9.3,80,19.5,0.0
2014-12-22,22.9,11.7,75,23.2,0.0
2014-12-23,12.5,7.5,63,33.2,1.8
2014-12-24,12.8,3.5,52,22.5,0.0
2014-12-25,16.4,2.7,58,26.7,0.0
2014-12-26,20.5,11.0,86,22.0,0.1
2014-12-27,17.4,6.5,80,26.6,2.6
2014-12-28,6.3,2.2,79,20.4,4.8
2014-12-29,16.1,-0.1,78,11.8,0.0
2014-12-30,8.5,2.7,85,19.2,0.0
2014-12-31,6.1,3.1,69,19.9,0.4
2015-01-01,3.6,2.6,88,15.1,3.4
2015-01-02,5.3,3.6,97,16.1,4.0
2015-01-03,15.3,3.7,77,13.2,5.1
2015-01-04,8.2,0.9,58,25.1,0.0
2015-01-05,9.6,-2.2,59,12.4,0.0
2015-01-06,18.2,3.5,63,14.0,0.0
2015-01-07,9.4,-0.4,62,32.9,0.0
2015-01-08,2.1,-3.7,49,21.2,3.4
2015-01-09,4.0,1.2,75,20.0,2.0
2015-01-10,1.9,0.8,77,11.4,7.9
2015-01-11,9.4,1.1,91,8.8,10.4
2015-01-12,8.4,1.8,85,19.6,0.0
2015-01-13,5.5,2.2,74,18.1,0.2
2015-01-14,4.6,3.5,73,14.0,0.0
2015-01-15,12.8,3.6,68,15.9,0.0
2015-01-16,16.1,0.1,74,12.5,0.0
2015-01-17,20.7,5.6,66,20.3,0.0
2015-01-18,19.3,4.9,55,15.1,0.0
2015-01-19,21.4,6.0,67,16.0,0.0
2015-01-20,23.6,5.8,74,15.3,0.0
2015-01-21,13.7,11.7,93,17.1,4.2
2015-01-22,12.2,4.8,94,27.1,35.1
2015-01-23,8.9,4.2,80,25.1,4.0
2015-01-24,16.0,1.3,61,12.9,0.0
2015-01-25,20.0,5.1,50,17.7,0.0
2015-01-26,21.7,4.8,54,13.7,0.0
2015-01-27,24.1,9.5,58,14.8,0.0
2015-01-28,24.7,8.0,66,19.7,0.0
2015-01-29,22.6,10.8,71,20.6,0.0
2015-01-30,13.2,8.7,56,22.0,0.1
2015-01-31,15.8,8.8,83,20.8,1.7
2015-02-01,20.8,8.2,75,25.3,0.0
2015-02-02,8.9,1.5,40,24.9,0.0
2015-02-03,7.0,3.9,72,8.9,4.5
2015-02-04,13.8,5.3,87,12.6,1.5
2015-02-05,9.0,2.2,68,23.4,0.0
2015-02-06,14.4,1.0,71,13.9,0.0
2015-02-07,19.8,6.4,81,24.0,0.0
2015-02-08,23.9,12.5,81,22.2,0.0
2015-02-09,25.8,9.9,67,14.1,0.0
2015-02-10,24.8,8.6,64,15.9,0.0
2015-02-11,22.9,9.4,72,15.6,0.0
2015-02-12,15.4,8.4,53,23.8,0.0
2015-02-13,19.6,5.5,56,11.5,0.0
2015-02-14,24.2,8.8,67,11.6,0.0
2015-02-15,18.4,14.2,92,22.4,9.8
2015-02-16,17.7,4.3,71,26.8,5.6
2015-02-17,11.5,1.4,51,19.5,0.0
2015-02-18,16.5,1.1,55,13.0,0.0
